N,S(r/min),ap(mm),ae(mm),F(mm/min),s(mm),MRR(mm3/min),G
,15000,0.445,9.95327,6500,0,479.830558,X10.353 Y-4.147 Z-3.325
,15000,0.452667,9.9347,6500,0,487.187008,X10.353 Y-4.147 Z-3.325
,15000,0.460331,9.9347,6500,0,495.435458,X10.353 Y-4.147 Z-3.325
,15000,0.467999,9.95327,6500,0,504.629711,X10.353 Y-4.147 Z-3.325
,15000,0.591999,9.8,6500,0,628.505605,Y-5.999 Z-3.821
,15000,0.715996,9.8,6500,0,760.149087,Y-5.999 Z-3.821
,15000,0.84,9.8,6500,0,891.8,Y-5.999 Z-3.821
,15000,0.963997,9.8,6500,0,1023.443482,Y-5.999 Z-3.821
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,6.8,6500,0,710.144457,X7.921
,15000,0.963997,7.9,6500,0,825.020766,X7.921
,15000,0.963997,8.6,6500,0,898.123872,X7.921
,15000,0.963997,9.2,6500,0,960.783677,X7.921
,15000,0.963997,9.5,6500,0,992.113579,X7.921
,15000,0.963997,1.91724,6500,0,200.223141,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,0.58168,6500,0,60.746592,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,0.871876,6500,0,91.052634,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.763615,1.45421,6500,0,120.299462,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,3.19875,6500,0,334.055085,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.629406,6.08641,6500,0,415.005822,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494965,8.48674,6500,0,455.069254,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494495,5.8868,6500,0,315.357593,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.110859,0,6500,0,0,G01 Y-5.999
,15000,0.003735,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0,0,2000,0,0,Z-3.821
,15000,0.005226,9.96189,6500,0,5.640075,G01 X9.67 Y-5.563 Z-3.868
,15000,0.010445,9.96189,6500,0,11.271862,G01 X9.67 Y-5.563 Z-3.868
,15000,0.015667,9.96189,6500,0,16.907901,G01 X9.67 Y-5.563 Z-3.868
,15000,0.020889,9.96189,6500,0,22.543832,G01 X9.67 Y-5.563 Z-3.868
,15000,0.026112,9.96189,6500,0,28.179763,G01 X9.67 Y-5.563 Z-3.868
,15000,0.031334,9.96189,6500,0,33.815694,G01 X9.67 Y-5.563 Z-3.868
,15000,0.036556,9.96189,6500,0,39.451625,G01 X9.67 Y-5.563 Z-3.868
,15000,0.041779,9.96189,6500,0,45.087664,G01 X9.67 Y-5.563 Z-3.868
,15000,0.047001,9.96189,6500,0,50.723595,G01 X9.67 Y-5.563 Z-3.868
,15000,0.066555,9.94723,6500,0,71.720772,X9.98 Y-4.984 Z-4.044
,15000,0.086113,9.95348,6500,0,92.855103,X9.98 Y-4.984 Z-4.044
,15000,0.105667,9.95348,6500,0,113.940057,X9.98 Y-4.984 Z-4.044
,15000,0.125225,9.94723,6500,0,134.944537,X9.98 Y-4.984 Z-4.044
,15000,0.144779,9.94723,6500,0,156.016251,X9.98 Y-4.984 Z-4.044
,15000,0.164333,9.98195,6500,0,177.706077,X9.98 Y-4.984 Z-4.044
,15000,0.183887,9.98195,6500,0,198.851341,X9.98 Y-4.984 Z-4.044
,15000,0.203445,9.98195,6500,0,220.00093,X9.98 Y-4.984 Z-4.044
,15000,0.223003,9.97571,6500,0,240.99977,X9.98 Y-4.984 Z-4.044
,15000,0.242558,9.97824,6500,0,262.199377,X10.257 Y-4.387 Z-4.22
,15000,0.262112,9.9717,6500,0,283.151075,X10.257 Y-4.387 Z-4.22
,15000,0.281666,9.97824,6500,0,304.474186,X10.257 Y-4.387 Z-4.22
,15000,0.301224,9.97824,6500,0,325.615915,X10.257 Y-4.387 Z-4.22
,15000,0.320778,9.94922,6500,0,345.744847,X10.257 Y-4.387 Z-4.22
,15000,0.340336,9.94922,6500,0,366.825088,X10.257 Y-4.387 Z-4.22
,15000,0.35989,9.94922,6500,0,387.901018,X10.257 Y-4.387 Z-4.22
,15000,0.379448,9.94922,6500,0,408.98126,X10.257 Y-4.387 Z-4.22
,15000,0.399002,9.94922,6500,0,430.05719,X10.257 Y-4.387 Z-4.22
,15000,0.40678,9.95327,6500,0,438.619043,X10.353 Y-4.147 Z-4.29
,15000,0.414558,9.95327,6500,0,447.005835,X10.353 Y-4.147 Z-4.29
,15000,0.422333,9.95327,6500,0,455.389391,X10.353 Y-4.147 Z-4.29
,15000,0.430111,9.95327,6500,0,463.776182,X10.353 Y-4.147 Z-4.29
,15000,0.437889,9.95327,6500,0,472.162973,X10.353 Y-4.147 Z-4.29
,15000,0.445667,9.95327,6500,0,480.549765,X10.353 Y-4.147 Z-4.29
,15000,0.453445,9.9347,6500,0,488.024338,X10.353 Y-4.147 Z-4.29
,15000,0.461224,9.9347,6500,0,496.396558,X10.353 Y-4.147 Z-4.29
,15000,0.469002,9.95327,6500,0,505.711216,X10.353 Y-4.147 Z-4.29
,15000,0.593002,9.8,6500,0,629.570457,Y-5.999 Z-4.786
,15000,0.717003,9.8,6500,0,761.218185,Y-5.999 Z-4.786
,15000,0.841,9.8,6500,0,892.861667,Y-5.999 Z-4.786
,15000,0.965004,9.8,6500,0,1024.51258,Y-5.999 Z-4.786
,15000,0.965004,9.8,6500,0,1024.51258,Y-7.85
,15000,0.965004,9.8,6500,0,1024.51258,Y-7.85
,15000,0.965004,9.8,6500,0,1024.51258,Y-7.85
,15000,0.965004,9.8,6500,0,1024.51258,Y-7.85
,15000,0.965004,6.8,6500,0,710.88628,X7.921
,15000,0.965004,7.9,6500,0,825.88259,X7.921
,15000,0.965004,8.6,6500,0,899.06206,X7.921
,15000,0.965004,9.2,6500,0,961.78732,X7.921
,15000,0.965004,9.5,6500,0,993.14995,X7.921
,15000,0.965004,1.91724,6500,0,200.432296,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965004,0.58168,6500,0,60.810049,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965004,0.871876,6500,0,91.147748,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.764622,1.45421,6500,0,120.458104,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965004,3.19875,6500,0,334.404042,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.630413,6.08641,6500,0,415.669799,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494968,8.48674,6500,0,455.072012,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494499,5.8868,6500,0,315.360144,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.110867,0,6500,0,0,G01 Y-5.999
,15000,0.003738,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0,0,2000,0,0,Z-4.786
,15000,0.005108,9.96189,6500,0,5.512448,G01 X9.67 Y-5.563 Z-4.832
,15000,0.01022,9.96189,6500,0,11.029041,G01 X9.67 Y-5.563 Z-4.832
,15000,0.015331,9.96189,6500,0,16.545612,G01 X9.67 Y-5.563 Z-4.832
,15000,0.020439,9.96189,6500,0,22.057974,G01 X9.67 Y-5.563 Z-4.832
,15000,0.025555,9.96189,6500,0,27.578754,G01 X9.67 Y-5.563 Z-4.832
,15000,0.030666,9.96189,6500,0,33.095325,G01 X9.67 Y-5.563 Z-4.832
,15000,0.035774,9.96189,6500,0,38.607687,G01 X9.67 Y-5.563 Z-4.832
,15000,0.040886,9.96189,6500,0,44.124257,G01 X9.67 Y-5.563 Z-4.832
,15000,0.045998,9.96189,6500,0,49.640828,G01 X9.67 Y-5.563 Z-4.832
,15000,0.065666,9.94723,6500,0,70.762986,X9.98 Y-4.984 Z-5.009
,15000,0.085331,9.95348,6500,0,92.011877,X9.98 Y-4.984 Z-5.009
,15000,0.104996,9.95348,6500,0,113.216522,X9.98 Y-4.984 Z-5.009
,15000,0.124664,9.94723,6500,0,134.339994,X9.98 Y-4.984 Z-5.009
,15000,0.144333,9.94723,6500,0,155.535634,X9.98 Y-4.984 Z-5.009
,15000,0.163998,9.98195,6500,0,177.343816,X9.98 Y-4.984 Z-5.009
,15000,0.183662,9.98195,6500,0,198.608031,X9.98 Y-4.984 Z-5.009
,15000,0.203331,9.98195,6500,0,219.877653,X9.98 Y-4.984 Z-5.009
,15000,0.222996,9.97571,6500,0,240.992205,X9.98 Y-4.984 Z-5.009
,15000,0.24255,9.97824,6500,0,262.190729,X10.257 Y-4.387 Z-5.185
,15000,0.262108,9.9717,6500,0,283.146754,X10.257 Y-4.387 Z-5.185
,15000,0.281666,9.97824,6500,0,304.474186,X10.257 Y-4.387 Z-5.185
,15000,0.30122,9.97824,6500,0,325.611591,X10.257 Y-4.387 Z-5.185
,15000,0.320774,9.94922,6500,0,345.740535,X10.257 Y-4.387 Z-5.185
,15000,0.340328,9.94922,6500,0,366.816466,X10.257 Y-4.387 Z-5.185
,15000,0.359886,9.94922,6500,0,387.896707,X10.257 Y-4.387 Z-5.185
,15000,0.379444,9.94922,6500,0,408.976949,X10.257 Y-4.387 Z-5.185
,15000,0.398998,9.94922,6500,0,430.052879,X10.257 Y-4.387 Z-5.185
,15000,0.406666,9.95327,6500,0,438.496121,X10.353 Y-4.147 Z-5.254
,15000,0.414333,9.95327,6500,0,446.763224,X10.353 Y-4.147 Z-5.254
,15000,0.421997,9.95327,6500,0,455.027092,X10.353 Y-4.147 Z-5.254
,15000,0.429665,9.95327,6500,0,463.295273,X10.353 Y-4.147 Z-5.254
,15000,0.437332,9.95327,6500,0,471.562377,X10.353 Y-4.147 Z-5.254
,15000,0.445,9.95327,6500,0,479.830558,X10.353 Y-4.147 Z-5.254
,15000,0.452667,9.9347,6500,0,487.187008,X10.353 Y-4.147 Z-5.254
,15000,0.460331,9.9347,6500,0,495.435458,X10.353 Y-4.147 Z-5.254
,15000,0.467995,9.95327,6500,0,504.625398,X10.353 Y-4.147 Z-5.254
,15000,0.591999,9.8,6500,0,628.505605,Y-5.999 Z-5.75
,15000,0.715996,9.8,6500,0,760.149087,Y-5.999 Z-5.75
,15000,0.839996,9.8,6500,0,891.795753,Y-5.999 Z-5.75
,15000,0.963997,9.8,6500,0,1023.443482,Y-5.999 Z-5.75
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,9.8,6500,0,1023.443482,Y-7.85
,15000,0.963997,6.8,6500,0,710.144457,X7.921
,15000,0.963997,7.9,6500,0,825.020766,X7.921
,15000,0.963997,8.6,6500,0,898.123872,X7.921
,15000,0.963997,9.2,6500,0,960.783677,X7.921
,15000,0.963997,9.5,6500,0,992.113579,X7.921
,15000,0.964001,1.91724,6500,0,200.223972,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,0.58168,6500,0,60.746592,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,0.871876,6500,0,91.052634,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.763744,1.45421,6500,0,120.319784,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.963997,3.19875,6500,0,334.055085,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.62941,6.08641,6500,0,415.008459,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494961,8.48674,6500,0,455.065576,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494495,5.8868,6500,0,315.357593,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.110863,0,6500,0,0,G01 Y-5.999
,15000,0.003735,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0,0,2000,0,0,Z-5.75
,15000,0.005222,9.96189,6500,0,5.635953,G01 X9.67 Y-5.563 Z-5.797
,15000,0.010445,9.96189,6500,0,11.271862,G01 X9.67 Y-5.563 Z-5.797
,15000,0.015667,9.96189,6500,0,16.907901,G01 X9.67 Y-5.563 Z-5.797
,15000,0.020889,9.96189,6500,0,22.543832,G01 X9.67 Y-5.563 Z-5.797
,15000,0.026112,9.96189,6500,0,28.179763,G01 X9.67 Y-5.563 Z-5.797
,15000,0.031334,9.96189,6500,0,33.815694,G01 X9.67 Y-5.563 Z-5.797
,15000,0.036556,9.96189,6500,0,39.451625,G01 X9.67 Y-5.563 Z-5.797
,15000,0.041779,9.96189,6500,0,45.087664,G01 X9.67 Y-5.563 Z-5.797
,15000,0.047001,9.96189,6500,0,50.723595,G01 X9.67 Y-5.563 Z-5.797
,15000,0.066555,9.94723,6500,0,71.720772,X9.98 Y-4.984 Z-5.973
,15000,0.086113,9.95348,6500,0,92.855103,X9.98 Y-4.984 Z-5.973
,15000,0.105667,9.95348,6500,0,113.940057,X9.98 Y-4.984 Z-5.973
,15000,0.125221,9.94723,6500,0,134.940226,X9.98 Y-4.984 Z-5.973
,15000,0.144779,9.94723,6500,0,156.016251,X9.98 Y-4.984 Z-5.973
,15000,0.164333,9.98195,6500,0,177.706077,X9.98 Y-4.984 Z-5.973
,15000,0.183887,9.98195,6500,0,198.851341,X9.98 Y-4.984 Z-5.973
,15000,0.203445,9.98195,6500,0,220.00093,X9.98 Y-4.984 Z-5.973
,15000,0.223003,9.97571,6500,0,240.99977,X9.98 Y-4.984 Z-5.973
,15000,0.242558,9.97824,6500,0,262.199377,X10.257 Y-4.387 Z-6.149
,15000,0.262112,9.9717,6500,0,283.151075,X10.257 Y-4.387 Z-6.149
,15000,0.281666,9.97824,6500,0,304.474186,X10.257 Y-4.387 Z-6.149
,15000,0.301224,9.97824,6500,0,325.615915,X10.257 Y-4.387 Z-6.149
,15000,0.320778,9.94922,6500,0,345.744847,X10.257 Y-4.387 Z-6.149
,15000,0.340332,9.94922,6500,0,366.820777,X10.257 Y-4.387 Z-6.149
,15000,0.35989,9.94922,6500,0,387.901018,X10.257 Y-4.387 Z-6.149
,15000,0.379444,9.94922,6500,0,408.976949,X10.257 Y-4.387 Z-6.149
,15000,0.399002,9.94922,6500,0,430.05719,X10.257 Y-4.387 Z-6.149
,15000,0.406666,9.95327,6500,0,438.496121,X10.353 Y-4.147 Z-6.218
,15000,0.414333,9.95327,6500,0,446.763224,X10.353 Y-4.147 Z-6.218
,15000,0.422001,9.95327,6500,0,455.031405,X10.353 Y-4.147 Z-6.218
,15000,0.429668,9.95327,6500,0,463.298508,X10.353 Y-4.147 Z-6.218
,15000,0.437336,9.95327,6500,0,471.56669,X10.353 Y-4.147 Z-6.218
,15000,0.445,9.95327,6500,0,479.830558,X10.353 Y-4.147 Z-6.218
,15000,0.452667,9.9347,6500,0,487.187008,X10.353 Y-4.147 Z-6.218
,15000,0.460335,9.9347,6500,0,495.439763,X10.353 Y-4.147 Z-6.218
,15000,0.468002,9.95327,6500,0,504.632946,X10.353 Y-4.147 Z-6.218
,15000,0.591999,9.8,6500,0,628.505605,Y-5.999 Z-6.714
,15000,0.716,9.8,6500,0,760.153333,Y-5.999 Z-6.714
,15000,0.84,9.8,6500,0,891.8,Y-5.999 Z-6.714
,15000,0.964001,9.8,6500,0,1023.447728,Y-5.999 Z-6.714
,15000,0.964001,9.8,6500,0,1023.447728,Y-7.85
,15000,0.964001,9.8,6500,0,1023.447728,Y-7.85
,15000,0.964001,9.8,6500,0,1023.447728,Y-7.85
,15000,0.964001,9.8,6500,0,1023.447728,Y-7.85
,15000,0.964001,6.8,6500,0,710.147403,X7.921
,15000,0.964001,7.9,6500,0,825.024189,X7.921
,15000,0.964001,8.6,6500,0,898.127598,X7.921
,15000,0.964001,9.2,6500,0,960.787663,X7.921
,15000,0.964001,9.5,6500,0,992.117696,X7.921
,15000,0.964001,1.91724,6500,0,200.223972,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.964001,0.58168,6500,0,60.746844,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.964001,0.871876,6500,0,91.053011,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.763618,1.45421,6500,0,120.299934,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.964001,3.19875,6500,0,334.056472,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.629414,6.08641,6500,0,415.011097,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494965,8.48674,6500,0,455.069254,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494495,5.8868,6500,0,315.357593,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.110863,0,6500,0,0,G01 Y-5.999
,15000,0.003738,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,X9.578 Y-5.711
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0,0,2000,0,0,Z-6.714
,15000,0.005222,9.96189,6500,0,5.635953,G01 X9.67 Y-5.563 Z-6.761
,15000,0.010445,9.96189,6500,0,11.271862,G01 X9.67 Y-5.563 Z-6.761
,15000,0.015667,9.96189,6500,0,16.907901,G01 X9.67 Y-5.563 Z-6.761
,15000,0.020889,9.96189,6500,0,22.543832,G01 X9.67 Y-5.563 Z-6.761
,15000,0.026112,9.96189,6500,0,28.179763,G01 X9.67 Y-5.563 Z-6.761
,15000,0.031334,9.96189,6500,0,33.815694,G01 X9.67 Y-5.563 Z-6.761
,15000,0.036556,9.96189,6500,0,39.451625,G01 X9.67 Y-5.563 Z-6.761
,15000,0.041779,9.96189,6500,0,45.087664,G01 X9.67 Y-5.563 Z-6.761
,15000,0.046997,9.96189,6500,0,50.719494,G01 X9.67 Y-5.563 Z-6.761
,15000,0.066555,9.94723,6500,0,71.720772,X9.98 Y-4.984 Z-6.937
,15000,0.086113,9.95348,6500,0,92.855103,X9.98 Y-4.984 Z-6.937
,15000,0.105667,9.95348,6500,0,113.940057,X9.98 Y-4.984 Z-6.937
,15000,0.125221,9.94723,6500,0,134.940226,X9.98 Y-4.984 Z-6.937
,15000,0.144775,9.94723,6500,0,156.011941,X9.98 Y-4.984 Z-6.937
,15000,0.164333,9.98195,6500,0,177.706077,X9.98 Y-4.984 Z-6.937
,15000,0.183887,9.98195,6500,0,198.851341,X9.98 Y-4.984 Z-6.937
,15000,0.203445,9.98195,6500,0,220.00093,X9.98 Y-4.984 Z-6.937
,15000,0.223,9.97571,6500,0,240.996527,X9.98 Y-4.984 Z-6.937
,15000,0.242554,9.97824,6500,0,262.195053,X10.257 Y-4.387 Z-7.113
,15000,0.262112,9.9717,6500,0,283.151075,X10.257 Y-4.387 Z-7.113
,15000,0.281666,9.97824,6500,0,304.474186,X10.257 Y-4.387 Z-7.113
,15000,0.30122,9.97824,6500,0,325.611591,X10.257 Y-4.387 Z-7.113
,15000,0.320778,9.94922,6500,0,345.744847,X10.257 Y-4.387 Z-7.113
,15000,0.340336,9.94922,6500,0,366.825088,X10.257 Y-4.387 Z-7.113
,15000,0.35989,9.94922,6500,0,387.901018,X10.257 Y-4.387 Z-7.113
,15000,0.379444,9.94922,6500,0,408.976949,X10.257 Y-4.387 Z-7.113
,15000,0.398998,9.94922,6500,0,430.052879,X10.257 Y-4.387 Z-7.113
,15000,0.406776,9.95327,6500,0,438.61473,X10.353 Y-4.147 Z-7.183
,15000,0.414555,9.95327,6500,0,447.0026,X10.353 Y-4.147 Z-7.183
,15000,0.422333,9.95327,6500,0,455.389391,X10.353 Y-4.147 Z-7.183
,15000,0.430111,9.95327,6500,0,463.776182,X10.353 Y-4.147 Z-7.183
,15000,0.437889,9.95327,6500,0,472.162973,X10.353 Y-4.147 Z-7.183
,15000,0.445667,9.95327,6500,0,480.549765,X10.353 Y-4.147 Z-7.183
,15000,0.453442,9.9347,6500,0,488.021109,X10.353 Y-4.147 Z-7.183
,15000,0.46122,9.9347,6500,0,496.392253,X10.353 Y-4.147 Z-7.183
,15000,0.468998,9.95327,6500,0,505.706903,X10.353 Y-4.147 Z-7.183
,15000,0.593002,9.8,6500,0,629.570457,Y-5.999 Z-7.679
,15000,0.716999,9.8,6500,0,761.213938,Y-5.999 Z-7.679
,15000,0.841,9.8,6500,0,892.861667,Y-5.999 Z-7.679
,15000,0.965,9.8,6500,0,1024.508333,Y-5.999 Z-7.679
,15000,0.965,9.8,6500,0,1024.508333,Y-7.85
,15000,0.965,9.8,6500,0,1024.508333,Y-7.85
,15000,0.965,9.8,6500,0,1024.508333,Y-7.85
,15000,0.965,9.8,6500,0,1024.508333,Y-7.85
,15000,0.965,6.8,6500,0,710.883333,X7.921
,15000,0.965,7.9,6500,0,825.879167,X7.921
,15000,0.965,8.6,6500,0,899.058333,X7.921
,15000,0.965,9.2,6500,0,961.783333,X7.921
,15000,0.965,9.5,6500,0,993.145833,X7.921
,15000,0.965,1.91724,6500,0,200.431465,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965,0.58168,6500,0,60.809797,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965,0.871876,6500,0,91.14737,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.764618,1.45421,6500,0,120.457474,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.965,3.19875,6500,0,334.402656,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.630413,6.08641,6500,0,415.669799,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494965,8.48674,6500,0,455.069254,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.494495,5.8868,6500,0,315.357593,G03 X10.353 Y-4.147 I-7.918 J7.85
,15000,0.110863,0,6500,0,0,G01 Y-5.999
,15000,0.003735,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,G01 Y-5.999
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,Y-6.199
,15000,0,0,6500,0,0,
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,X8.176 Y-51.883
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,2000,0,0,Z-1.893
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G01 Y-47.591
,15000,0,0,6500,0,0,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0,0,6500,0,0,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0,0,6500,0,0,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0,0,6500,0,0,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0,0,6500,0,0,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0.964001,3.00155,6500,0,313.462197,G03 X1.176 Y-40.591 I-7. J0.0
,15000,0.964001,4.51549,6500,0,471.568162,G03 X1.176 Y-40.591 I-7. J0.0
